date,ibov_adj,ibov
13/07/1990,"0,023",22907
12/07/1990,"0,023",23364
11/07/1990,"0,022",22241
10/07/1990,"0,021",21370
09/07/1990,"0,02",20357
06/07/1990,"0,02",20297
05/07/1990,"0,021",20699
04/07/1990,"0,02",19895
03/07/1990,"0,02",19959
02/07/1990,"0,019",18557
29/06/1990,"0,018",17618
28/06/1990,"0,017",17265
27/06/1990,"0,017",17414
26/06/1990,"0,017",17454
25/06/1990,"0,017",16639
22/06/1990,"0,016",15996
21/06/1990,"0,016",15789
20/06/1990,"0,015",14930
19/06/1990,"0,014",14415
18/06/1990,"0,014",13773
15/06/1990,"0,014",14065
13/06/1990,"0,014",14045
12/06/1990,"0,014",14400
11/06/1990,"0,015",14614
08/06/1990,"0,015",15188
07/06/1990,"0,015",15300
06/06/1990,"0,015",14959
05/06/1990,"0,014",14299
04/06/1990,"0,014",14240
01/06/1990,"0,015",14831
31/05/1990,"0,015",14643
30/05/1990,"0,015",14874
29/05/1990,"0,015",14569
28/05/1990,"0,015",14549
25/05/1990,"0,015",14916
24/05/1990,"0,015",15011
23/05/1990,"0,015",14782
22/05/1990,"0,014",14441
21/05/1990,"0,014",13688
18/05/1990,"0,013",13064
17/05/1990,"0,013",13100
16/05/1990,"0,013",13000
15/05/1990,"0,012",12376
14/05/1990,"0,014",13831
11/05/1990,"0,014",14177
10/05/1990,"0,015",14934
09/05/1990,"0,015",14644
08/05/1990,"0,015",14636
07/05/1990,"0,015",15186
04/05/1990,"0,016",15926
03/05/1990,"0,017",16779
02/05/1990,"0,015",15364
30/04/1990,"0,016",15587
27/04/1990,"0,016",16092
26/04/1990,"0,017",16915
25/04/1990,"0,016",15777
24/04/1990,"0,015",15272
23/04/1990,"0,015",14811
20/04/1990,"0,015",14698
19/04/1990,"0,015",14669
18/04/1990,"0,014",13902
17/04/1990,"0,014",13722
16/04/1990,"0,011",11404
11/04/1990,"0,011",10615
10/04/1990,"0,01",10082
09/04/1990,"0,009",9281
06/04/1990,"0,01",10435
05/04/1990,"0,011",11315
04/04/1990,"0,01",9833
03/04/1990,"0,009",9464
02/04/1990,"0,008",7664
30/03/1990,"0,007",7275
29/03/1990,"0,007",6856
28/03/1990,"0,007",7390
27/03/1990,"0,008",8206
26/03/1990,"0,009",8809
23/03/1990,"0,009",9436
22/03/1990,"0,009",9333
21/03/1990,"0,01",10067
20/03/1990,"0,013",12952
19/03/1990,"0,016",16384
13/03/1990,"0,019",18653
12/03/1990,"0,019",18657
09/03/1990,"0,019",18841
08/03/1990,"0,02",20325
07/03/1990,"0,02",20455
06/03/1990,"0,022",21904
05/03/1990,"0,02",20055
02/03/1990,"0,018",18100
01/03/1990,"0,017",17208
28/02/1990,"0,017",16597
23/02/1990,"0,017",16597
22/02/1990,"0,017",16946
21/02/1990,"0,018",17722
20/02/1990,"0,018",17645
19/02/1990,"0,018",17930
16/02/1990,"0,017",17393
15/02/1990,"0,017",16792
14/02/1990,"0,015",15250
13/02/1990,"0,015",15069
12/02/1990,"0,016",15608
09/02/1990,"0,015",14535
08/02/1990,"0,014",13682
07/02/1990,"0,013",12771
06/02/1990,"0,012",11946
05/02/1990,"0,012",11644
02/02/1990,"0,011",11155
01/02/1990,"0,01",10403
31/01/1990,"0,01",10049
30/01/1990,"0,01",10185
29/01/1990,"0,01",10045
26/01/1990,"0,01",10489
25/01/1990,"0,01",10368
24/01/1990,"0,01",10368
23/01/1990,"0,011",10591
22/01/1990,"0,011",10637
19/01/1990,"0,01",10194
18/01/1990,"0,01",9643
17/01/1990,"0,009",8926
16/01/1990,"0,009",8810
15/01/1990,"0,009",8699
12/01/1990,"0,009",8779
11/01/1990,"0,009",88891
10/01/1990,"0,009",89659
09/01/1990,"0,009",86796
08/01/1990,"0,008",82315
05/01/1990,"0,008",75638
04/01/1990,"0,007",71622
03/01/1990,"0,007",67341
02/01/1990,"0,006",63736
29/12/1989,,
28/12/1989,"0,006","61615,4"
27/12/1989,"0,006",63851
26/12/1989,"0,006","61650,4"
22/12/1989,"0,005","54734,6"
21/12/1989,"0,005","51155,8"
20/12/1989,"0,005","46917,3"
19/12/1989,"0,005","47381,5"
18/12/1989,"0,005","49138,5"
15/12/1989,"0,005","46110,5"
14/12/1989,"0,005","46347,7"
13/12/1989,"0,004","43374,9"
12/12/1989,"0,004",38526
11/12/1989,"0,003","33349,7"
08/12/1989,"0,003","32061,1"
07/12/1989,"0,003","33596,5"
06/12/1989,"0,003","32575,2"
05/12/1989,"0,003","31687,8"
04/12/1989,"0,003","33175,4"
01/12/1989,"0,003","32742,2"
30/11/1989,"0,003","31018,1"
29/11/1989,"0,003","30702,9"
28/11/1989,"0,003","30539,2"
27/11/1989,"0,003","30418,7"
24/11/1989,"0,003",32547
23/11/1989,"0,003","34048,6"
22/11/1989,"0,003","34296,9"
21/11/1989,"0,003","33829,2"
20/11/1989,"0,003","31941,9"
17/11/1989,"0,003","30062,2"
16/11/1989,"0,003","29968,7"
14/11/1989,"0,003","31635,9"
13/11/1989,"0,003","29083,6"
10/11/1989,"0,003","30578,9"
09/11/1989,"0,003","31869,4"
08/11/1989,"0,003","30457,3"
07/11/1989,"0,003","30810,8"
06/11/1989,"0,003","31639,8"
03/11/1989,"0,003","33537,6"
01/11/1989,"0,003","33751,4"
31/10/1989,"0,003","34134,3"
30/10/1989,"0,003","34326,2"
27/10/1989,"0,004","35384,6"
26/10/1989,"0,004","35499,2"
25/10/1989,"0,003","34580,8"
24/10/1989,"0,003","33885,4"
23/10/1989,"0,003","33529,5"
20/10/1989,"0,003","32452,3"
19/10/1989,"0,003","31301,5"
18/10/1989,"0,003","29385,3"
17/10/1989,"0,003","29515,6"
16/10/1989,"0,003",28320
13/10/1989,"0,003","29357,2"
12/10/1989,"0,003","29700,9"
11/10/1989,"0,003",28309
10/10/1989,"0,003","27828,9"
06/10/1989,"0,003","26681,1"
05/10/1989,"0,002",24636
04/10/1989,"0,002","22712,4"
03/10/1989,"0,002","21704,3"
02/10/1989,"0,002","21490,6"
29/09/1989,"0,002","22544,4"
28/09/1989,"0,002","22002,4"
27/09/1989,"0,002","21815,1"
26/09/1989,"0,002","20159,4"
25/09/1989,"0,002","19509,7"
22/09/1989,"0,002","19142,6"
21/09/1989,"0,002","18600,8"
20/09/1989,"0,002","18569,1"
19/09/1989,"0,002","17626,2"
18/09/1989,"0,002","16507,2"
15/09/1989,"0,002","15759,6"
14/09/1989,"0,002","16103,4"
13/09/1989,"0,002","15988,6"
12/09/1989,"0,002",16121
11/09/1989,"0,002","16296,2"
08/09/1989,"0,002","15897,8"
06/09/1989,"0,002","15351,1"
05/09/1989,"0,001","14682,5"
04/09/1989,"0,001","14885,2"
01/09/1989,"0,002","15413,5"
31/08/1989,"0,002","15286,3"
30/08/1989,"0,001","14935,3"
29/08/1989,"0,002","15614,7"
28/08/1989,"0,002",15598
25/08/1989,"0,002","15953,3"
24/08/1989,"0,002",16386
23/08/1989,"0,002","15836,2"
22/08/1989,"0,002","15488,7"
21/08/1989,"0,002","15835,3"
18/08/1989,"0,002","15247,3"
17/08/1989,"0,001",14767
16/08/1989,"0,001","14133,2"
15/08/1989,"0,001","13740,7"
14/08/1989,"0,001","13991,6"
11/08/1989,"0,001","13962,4"
10/08/1989,"0,001","13573,6"
09/08/1989,"0,001","13524,2"
08/08/1989,"0,001","13743,8"
07/08/1989,"0,001",13495
04/08/1989,"0,001","12976,1"
03/08/1989,"0,001","12470,5"
02/08/1989,"0,001","11965,3"
01/08/1989,"0,001","12225,2"
31/07/1989,"0,001","12323,3"
28/07/1989,"0,001","12361,5"
27/07/1989,"0,001","12164,9"
26/07/1989,"0,001",11982
25/07/1989,"0,001",11716
24/07/1989,"0,001","10938,2"
21/07/1989,"0,001","10882,9"
20/07/1989,"0,001","10992,4"
19/07/1989,"0,001","11330,8"
18/07/1989,"0,001",11014
17/07/1989,"0,001","10612,9"
14/07/1989,"0,001","10712,8"
13/07/1989,"0,001","10265,3"
12/07/1989,"0,001","10050,9"
11/07/1989,"0,001",9483
10/07/1989,"0,001","9185,5"
07/07/1989,"0,001","8860,3"
06/07/1989,"0,001",8323
05/07/1989,"0,001","7622,1"
04/07/1989,"0,001","7219,9"
03/07/1989,"0,001","7112,4"
30/06/1989,"0,001","7270,2"
29/06/1989,"0,001","7592,1"
28/06/1989,"0,001","7049,2"
27/06/1989,"0,001","7106,9"
26/06/1989,"0,001","6830,2"
23/06/1989,"0,001","7661,1"
22/06/1989,"0,001","8242,8"
21/06/1989,"0,001","8050,8"
20/06/1989,"0,001","8059,4"
19/06/1989,"0,001","6983,9"
16/06/1989,"0,001","7722,6"
15/06/1989,"0,001",8877
14/06/1989,"0,001","9275,5"
13/06/1989,"0,001","10263,1"
12/06/1989,,
09/06/1989,"0,001","11387,9"
08/06/1989,"0,001","12073,8"
07/06/1989,"0,001","12058,8"
06/06/1989,"0,001","12750,3"
05/06/1989,"0,001","13060,8"
02/06/1989,"0,001","13162,3"
01/06/1989,"0,001","12927,6"
31/05/1989,"0,001","12530,2"
30/05/1989,"0,001","12261,8"
29/05/1989,"0,001",12112
26/05/1989,"0,001","12224,8"
24/05/1989,"0,001","12020,9"
23/05/1989,"0,001","11369,5"
22/05/1989,"0,001","11936,7"
19/05/1989,"0,001","12383,7"
18/05/1989,"0,001","12434,4"
17/05/1989,"0,001","12445,1"
16/05/1989,"0,001","12274,7"
15/05/1989,"0,001",11674
12/05/1989,"0,001","11351,1"
11/05/1989,"0,001","10695,8"
10/05/1989,"0,001","10310,3"
09/05/1989,"0,001",10692
08/05/1989,"0,001","11491,5"
05/05/1989,"0,001","11307,7"
04/05/1989,"0,001","10211,7"
03/05/1989,"0,001","11068,6"
02/05/1989,"0,001","11673,3"
28/04/1989,"0,001","11660,4"
27/04/1989,"0,001",11436
26/04/1989,"0,001","11930,4"
25/04/1989,"0,001",11106
24/04/1989,"0,001","10826,3"
21/04/1989,"0,001",10868
20/04/1989,"0,001",10730
19/04/1989,"0,001","10047,7"
18/04/1989,"0,001","9051,5"
14/04/1989,"0,001","8907,7"
13/04/1989,"0,001","93318,3"
12/04/1989,"0,001",88125
11/04/1989,"0,001","82515,9"
10/04/1989,"0,001","82853,2"
07/04/1989,"0,001","80091,5"
06/04/1989,"0,001","76236,3"
05/04/1989,"0,001","81003,7"
04/04/1989,"0,001","79260,2"
03/04/1989,"0,001","76397,1"
31/03/1989,"0,001","72929,7"
30/03/1989,"0,001","70069,7"
29/03/1989,"0,001","67301,1"
28/03/1989,"0,001","65196,6"
27/03/1989,"0,001","65431,8"
22/03/1989,"0,001","65529,4"
21/03/1989,"0,001","63563,3"
20/03/1989,"0,001","62187,6"
17/03/1989,"0,001","64070,9"
16/03/1989,"0,001","61351,6"
15/03/1989,"0,001","60677,8"
14/03/1989,"0,001","58315,8"
13/03/1989,"0,001","55272,1"
10/03/1989,"0,001","55615,2"
09/03/1989,"0,001","57112,3"
08/03/1989,"0,001",54983
07/03/1989,"0,001","52615,5"
06/03/1989,"0,001","55345,4"
03/03/1989,"0,001","53961,8"
02/03/1989,"0,001",51367
01/03/1989,0,"49888,5"
28/02/1989,0,"49792,8"
27/02/1989,0,"49494,6"
24/02/1989,0,48261
23/02/1989,0,46992
22/02/1989,0,"45853,8"
21/02/1989,0,44371
20/02/1989,0,"41728,4"
17/02/1989,0,"42158,4"
16/02/1989,0,"42003,9"
15/02/1989,0,"41283,8"
14/02/1989,0,"40930,4"
13/02/1989,0,"40028,9"
10/02/1989,0,"39841,7"
09/02/1989,0,"39705,6"
08/02/1989,,
03/02/1989,0,"37812,1"
02/02/1989,0,"35666,4"
01/02/1989,0,"33854,4"
31/01/1989,0,"32400,7"
30/01/1989,0,"32296,6"
27/01/1989,0,"33077,9"
26/01/1989,0,"31610,6"
25/01/1989,0,"31905,8"
24/01/1989,0,"33435,7"
23/01/1989,,
20/01/1989,0,"34545,4"
19/01/1989,0,"33124,8"
18/01/1989,0,"35089,2"
13/01/1989,0,"36369,8"
12/01/1989,0,"38464,7"
11/01/1989,0,"37148,8"
10/01/1989,0,"35678,2"
09/01/1989,0,"34086,9"
06/01/1989,0,"34188,9"
05/01/1989,0,"34025,2"
04/01/1989,0,"33919,4"
03/01/1989,0,31919
02/01/1989,0,"32379,8"
30/12/1988,,
29/12/1988,0,"33082,1"
28/12/1988,0,"32195,6"
27/12/1988,0,"31056,1"
26/12/1988,0,"31918,1"
23/12/1988,0,"29551,5"
22/12/1988,0,"28775,1"
21/12/1988,0,"27286,1"
20/12/1988,0,"25829,1"
19/12/1988,0,24111
16/12/1988,0,23253
15/12/1988,0,"21766,9"
14/12/1988,0,"21440,2"
13/12/1988,0,"21341,4"
12/12/1988,0,"21223,5"
09/12/1988,0,"20550,2"
08/12/1988,0,"19718,4"
07/12/1988,0,19159
06/12/1988,0,"18817,8"
05/12/1988,0,"19549,3"
02/12/1988,0,"20700,6"
01/12/1988,0,"20853,5"
30/11/1988,0,"21391,1"
29/11/1988,0,"20235,2"
28/11/1988,0,"19935,3"
25/11/1988,0,"20681,5"
24/11/1988,0,"21498,9"
23/11/1988,0,"21482,3"
22/11/1988,0,"21950,5"
21/11/1988,0,"22660,3"
18/11/1988,0,"23456,9"
17/11/1988,0,"22718,3"
16/11/1988,0,"21973,7"
14/11/1988,0,"23459,9"
11/11/1988,0,"23015,7"
10/11/1988,0,"22952,9"
09/11/1988,0,"23695,9"
08/11/1988,0,"23165,5"
07/11/1988,0,"22569,3"
04/11/1988,0,"20933,5"
03/11/1988,0,"19789,4"
02/11/1988,0,"19003,6"
01/11/1988,0,18290
28/10/1988,0,"18051,8"
27/10/1988,0,"17391,1"
26/10/1988,0,"16373,2"
25/10/1988,0,16615
24/10/1988,0,"16545,5"
21/10/1988,0,"16004,9"
20/10/1988,0,"16154,8"
19/10/1988,0,"16831,6"
18/10/1988,0,"16629,5"
17/10/1988,0,"16113,2"
14/10/1988,0,"16301,3"
13/10/1988,0,"15786,9"
12/10/1988,0,16557
11/10/1988,0,"16492,4"
07/10/1988,0,"15955,1"
06/10/1988,0,"15775,4"
05/10/1988,0,"15073,2"
04/10/1988,0,"15110,9"
03/10/1988,0,"14507,8"
30/09/1988,0,"13692,7"
29/09/1988,0,"13361,2"
28/09/1988,0,13184
27/09/1988,0,"13772,5"
26/09/1988,0,"13582,3"
23/09/1988,0,"13177,5"
22/09/1988,0,"12806,6"
21/09/1988,0,"13042,4"
20/09/1988,0,"13100,6"
19/09/1988,0,"12526,5"
16/09/1988,0,"12104,3"
15/09/1988,0,"11831,2"
14/09/1988,0,"11406,6"
13/09/1988,0,"10918,1"
12/09/1988,0,"10851,1"
09/09/1988,0,"10761,5"
08/09/1988,0,"10976,2"
06/09/1988,0,"10306,5"
05/09/1988,0,"10144,9"
02/09/1988,0,"9795,9"
01/09/1988,0,"9429,2"
31/08/1988,0,"9420,2"
30/08/1988,0,"9303,6"
29/08/1988,0,"9008,9"
26/08/1988,0,"91313,8"
25/08/1988,0,"91259,5"
24/08/1988,0,"92505,7"
23/08/1988,0,"88547,4"
22/08/1988,0,"88970,5"
19/08/1988,0,"86820,3"
18/08/1988,0,"84952,2"
17/08/1988,0,"81912,5"
16/08/1988,0,"79706,2"
15/08/1988,0,"80626,9"
12/08/1988,0,"79560,3"
11/08/1988,0,76757
10/08/1988,0,"73408,3"
09/08/1988,0,"71112,2"
08/08/1988,0,"70398,3"
05/08/1988,0,71286
04/08/1988,0,"68177,2"
03/08/1988,0,"68657,2"
02/08/1988,0,"70142,5"
01/08/1988,0,"72885,5"
29/07/1988,0,"72933,7"
28/07/1988,0,"72747,4"
27/07/1988,0,"67168,4"
26/07/1988,0,"64028,1"
25/07/1988,0,"66831,8"
22/07/1988,0,"70691,1"
21/07/1988,0,"69286,4"
20/07/1988,0,"66549,3"
19/07/1988,0,"67503,7"
18/07/1988,0,"67191,6"
15/07/1988,0,"71100,1"
14/07/1988,0,"72911,2"
13/07/1988,0,76575
12/07/1988,0,"75970,7"
11/07/1988,0,"76117,6"
08/07/1988,0,"77967,1"
07/07/1988,0,78419
06/07/1988,0,"75654,9"
05/07/1988,0,"74130,8"
04/07/1988,0,"75035,8"
01/07/1988,0,"72771,5"
30/06/1988,0,"70372,6"
29/06/1988,0,"71010,8"
28/06/1988,0,"69222,8"
27/06/1988,0,"66845,5"
24/06/1988,0,"67757,7"
23/06/1988,0,"69036,6"
22/06/1988,0,"68679,4"
21/06/1988,0,"65640,4"
20/06/1988,0,68020
17/06/1988,0,"67505,4"
16/06/1988,0,"66129,9"
15/06/1988,0,"64469,2"
14/06/1988,0,"63156,3"
13/06/1988,0,"62235,3"
10/06/1988,0,"62008,9"
09/06/1988,0,"62028,4"
08/06/1988,0,"59838,2"
07/06/1988,0,"58981,1"
06/06/1988,0,"56775,3"
03/06/1988,0,"59361,8"
02/06/1988,0,"61207,9"
01/06/1988,0,"62179,9"
31/05/1988,0,"61457,3"
27/05/1988,0,"61430,1"
26/05/1988,0,61619
25/05/1988,0,"61296,9"
24/05/1988,0,"60457,4"
